dinu_pt_loss,epoch,higgs_mass_loss,loss,mae_loss,neg_r2_loss,nu_mass_loss,step,val_dinu_pt_loss,val_higgs_mass_loss,val_loss,val_mae_loss,val_neg_r2_loss,val_nu_mass_loss,val_w0_mass_mae_loss,val_w1_mass_mae_loss,val_w_mass_mmd0_loss,val_w_mass_mmd1_loss,w0_mass_mae_loss,w1_mass_mae_loss,w_mass_mmd0_loss,w_mass_mmd1_loss
,226,,,,,,117131,56.711395263671875,2.8447673320770264,34.08332061767578,31.323387145996094,-0.7327197194099426,0.019200937822461128,22.489973068237305,23.115976333618164,0.1041528508067131,0.1258416473865509,,,,
53.40343475341797,226,3.9637398719787598,32.600685119628906,31.06715202331543,-0.7298792004585266,0.017911871895194054,117131,,,,,,,,,,,22.601390838623047,22.53792953491211,0.06371629238128662,0.06407764554023743
,227,,,,,,117647,57.119388580322266,3.912431478500366,35.02798843383789,31.45099449157715,-0.7314115166664124,0.01924917846918106,22.866092681884766,23.118919372558594,0.17253507673740387,0.12554757297039032,,,,
53.493717193603516,227,3.8947553634643555,32.598167419433594,31.08108139038086,-0.7296169996261597,0.017854930832982063,117647,,,,,,,,,,,22.660518646240234,22.525432586669922,0.061432644724845886,0.06499043107032776
,228,,,,,,118163,56.482398986816406,3.5863640308380127,34.09440612792969,31.408761978149414,-0.7309355139732361,0.01912388764321804,22.536373138427734,22.6099796295166,0.0989486575126648,0.12485486268997192,,,,
53.20653533935547,228,3.8219292163848877,32.57829666137695,31.081748962402344,-0.7294076085090637,0.01785663515329361,118163,,,,,,,,,,,22.704660415649414,22.300275802612305,0.061294350773096085,0.0634220615029335
,229,,,,,,118679,56.1739387512207,3.081717014312744,34.35966110229492,31.336063385009766,-0.7316304445266724,0.019284531474113464,22.437761306762695,22.99759864807129,0.08030544966459274,0.17166151106357574,,,,
52.88706588745117,229,4.053748607635498,32.5799446105957,31.092817306518555,-0.7287610769271851,0.01781904511153698,118679,,,,,,,,,,,22.6546630859375,22.36359977722168,0.06130515784025192,0.06262564659118652
,230,,,,,,119195,56.01062774658203,3.9754066467285156,35.11386489868164,31.329500198364258,-0.7331872582435608,0.019611740484833717,22.520658493041992,23.35549545288086,0.13596683740615845,0.1793980449438095,,,,
52.75102615356445,230,3.9071221351623535,32.57144546508789,31.098522186279297,-0.7286902666091919,0.017783943563699722,119195,,,,,,,,,,,22.613401412963867,22.536865234375,0.0595053993165493,0.06323757022619247
,231,,,,,,119711,55.49886703491211,2.8797895908355713,34.13175964355469,31.25680160522461,-0.7330010533332825,0.01930607669055462,22.578567504882812,23.13825798034668,0.10685205459594727,0.13272783160209656,,,,
52.490291595458984,231,3.928947687149048,32.57666015625,31.022871017456055,-0.7299848198890686,0.01797455921769142,119711,,,,,,,,,,,22.64037322998047,22.486299514770508,0.062264878302812576,0.06721578538417816
,232,,,,,,120227,56.523414611816406,2.9291789531707764,33.51362609863281,31.250171661376953,-0.7339574098587036,0.0193700660020113,22.4564266204834,22.723295211791992,0.08546970039606094,0.103151336312294,,,,
52.69701385498047,232,3.9587016105651855,32.5604133605957,30.983917236328125,-0.7309235334396362,0.018057387322187424,120227,,,,,,,,,,,22.61328125,22.40846824645996,0.06452853977680206,0.06684600561857224
,233,,,,,,120743,56.210113525390625,3.307826042175293,34.09736251831055,31.309432983398438,-0.7329254150390625,0.019492387771606445,22.478679656982422,22.734142303466797,0.12028659135103226,0.11203967779874802,,,,
52.94010543823242,233,4.039503574371338,32.584903717041016,31.049392700195312,-0.7298661470413208,0.017935195937752724,120743,,,,,,,,,,,22.641887664794922,22.45229721069336,0.0609484501183033,0.06701096892356873
,234,,,,,,121259,56.24767303466797,2.3406693935394287,34.00955581665039,31.207674026489258,-0.7348245978355408,0.019461357966065407,22.734745025634766,22.740991592407227,0.07977396994829178,0.153715118765831,,,,
52.96634292602539,234,4.522335529327393,32.536590576171875,31.00557518005371,-0.7306786775588989,0.018043173477053642,121259,,,,,,,,,,,22.712936401367188,22.251977920532227,0.0625031441450119,0.06508120149374008
,235,,,,,,121775,56.990055084228516,3.8586342334747314,35.055328369140625,31.355323791503906,-0.7333549857139587,0.019602570682764053,22.733253479003906,22.856599807739258,0.14293569326400757,0.1653977483510971,,,,
53.39608383178711,235,4.297042369842529,32.50409698486328,30.97918128967285,-0.7315862774848938,0.01811555214226246,121775,,,,,,,,,,,22.685142517089844,22.19893455505371,0.06250502914190292,0.06457100808620453
,236,,,,,,122291,55.9263916015625,2.900209426879883,34.04644775390625,31.26522445678711,-0.7332623600959778,0.01931815966963768,22.647418975830078,22.844112396240234,0.11827323585748672,0.11349540948867798,,,,
53.18125915527344,236,4.028063774108887,32.480125427246094,30.97737693786621,-0.7313967347145081,0.01811804063618183,122291,,,,,,,,,,,22.67710304260254,22.335718154907227,0.061725255101919174,0.06350504606962204
,237,,,,,,122807,56.236724853515625,2.989990472793579,34.27685546875,31.192384719848633,-0.735418975353241,0.019703418016433716,22.751590728759766,22.771841049194336,0.13364914059638977,0.12339088320732117,,,,
52.795291900634766,237,4.138600826263428,32.502437591552734,30.974685668945312,-0.7310855388641357,0.0180366113781929,122807,,,,,,,,,,,22.700817108154297,22.34031105041504,0.06188161298632622,0.06543007493019104
,238,,,,,,123323,56.06794357299805,3.1803359985351562,34.46702194213867,31.22654151916504,-0.7337026000022888,0.019274437800049782,22.802623748779297,22.587566375732422,0.11238910257816315,0.15765193104743958,,,,
53.187625885009766,238,4.267786026000977,32.51091003417969,30.920917510986328,-0.7324880957603455,0.018186315894126892,123323,,,,,,,,,,,22.812049865722656,22.20457649230957,0.06522243469953537,0.0672772154211998
,239,,,,,,123839,55.4139404296875,3.3004860877990723,34.41044235229492,31.277551651000977,-0.7316550016403198,0.0190498735755682,22.48654556274414,22.844514846801758,0.08602552115917206,0.1750485599040985,,,,
52.35973358154297,239,4.086893081665039,32.452239990234375,30.95473861694336,-0.7307597994804382,0.017886077985167503,123839,,,,,,,,,,,22.71943473815918,22.18892478942871,0.06156597658991814,0.06322597712278366
,240,,,,,,124355,55.05707550048828,2.902850389480591,34.25421905517578,31.182832717895508,-0.7334491610527039,0.019237352535128593,22.504051208496094,22.801294326782227,0.11110220849514008,0.14484655857086182,,,,
52.11571502685547,240,3.717435359954834,32.445369720458984,30.966835021972656,-0.7302504777908325,0.017884161323308945,124355,,,,,,,,,,,22.596689224243164,22.39554214477539,0.05950435996055603,0.0637071430683136
,241,,,,,,124871,56.668251037597656,4.716603755950928,34.618778228759766,31.360687255859375,-0.7324913144111633,0.01945231668651104,22.81668472290039,22.637758255004883,0.12076084315776825,0.15074662864208221,,,,
52.26555252075195,241,3.3958187103271484,32.44258117675781,30.9666748046875,-0.7305808067321777,0.018008610233664513,124871,,,,,,,,,,,22.691673278808594,22.169815063476562,0.06149592250585556,0.06149369105696678
,242,,,,,,125387,55.86909866333008,3.0169105529785156,33.691795349121094,31.231592178344727,-0.7327952980995178,0.019180990755558014,22.348419189453125,22.5175838470459,0.09359779953956604,0.11141857504844666,,,,
52.808895111083984,242,3.6696653366088867,32.470157623291016,30.976415634155273,-0.7306822538375854,0.01795431785285473,125387,,,,,,,,,,,22.708269119262695,22.162168502807617,0.06233266368508339,0.062146350741386414
,243,,,,,,125903,56.2632942199707,3.297414779663086,34.343807220458984,31.227767944335938,-0.7335354089736938,0.019291359931230545,22.58080291748047,22.494325637817383,0.08182841539382935,0.17784197628498077,,,,
52.6468620300293,243,4.034268856048584,32.414459228515625,30.957626342773438,-0.7306274771690369,0.01792953535914421,125903,,,,,,,,,,,22.633739471435547,22.077289581298828,0.06007816269993782,0.06132403388619423
,244,,,,,,126419,56.356990814208984,3.3345775604248047,34.808292388916016,31.194358825683594,-0.734851062297821,0.019539663568139076,22.729028701782227,22.439952850341797,0.11420279741287231,0.1869574934244156,,,,
52.434322357177734,244,3.987178325653076,32.38984680175781,30.934316635131836,-0.7311580777168274,0.017966751009225845,126419,,,,,,,,,,,22.589725494384766,22.055524826049805,0.059444453567266464,0.06185035780072212
,245,,,,,,126935,55.70309066772461,3.585770606994629,33.932586669921875,31.275056838989258,-0.732110321521759,0.019238760694861412,22.187122344970703,22.39413070678711,0.08589427918195724,0.13556742668151855,,,,
52.71141815185547,245,3.9514753818511963,32.36637878417969,30.908899307250977,-0.7318572998046875,0.01805706135928631,126935,,,,,,,,,,,22.527769088745117,21.964454650878906,0.06075577065348625,0.06070217490196228
,246,,,,,,127451,55.3206901550293,2.942495346069336,34.43437194824219,31.11895751953125,-0.7348482012748718,0.019461708143353462,22.559484481811523,22.527019500732422,0.11296363174915314,0.16332222521305084,,,,
51.872589111328125,246,3.8981947898864746,32.364471435546875,30.888818740844727,-0.7316170930862427,0.018035128712654114,127451,,,,,,,,,,,22.510215759277344,22.051557540893555,0.060658182948827744,0.06231306120753288
,247,,,,,,127967,55.215065002441406,2.3968515396118164,33.954490661621094,31.07807159423828,-0.7350923418998718,0.019346699118614197,22.472888946533203,22.61156463623047,0.0854412168264389,0.1542614847421646,,,,
52.105369567871094,247,3.976005792617798,32.354469299316406,30.85980987548828,-0.7321377992630005,0.018059374764561653,127967,,,,,,,,,,,22.534080505371094,22.140132904052734,0.061781298369169235,0.06277502328157425
,248,,,,,,128483,55.395294189453125,2.246122121810913,34.282958984375,31.131683349609375,-0.7343350648880005,0.019313251599669456,22.467134475708008,22.414222717285156,0.1110604926943779,0.15154492855072021,,,,
52.16848373413086,248,4.2163496017456055,32.39800262451172,30.878665924072266,-0.7318181395530701,0.01809929870069027,128483,,,,,,,,,,,22.596561431884766,22.107030868530273,0.061524905264377594,0.06508739292621613
,249,,,,,,128999,55.68918991088867,2.904090166091919,35.037235260009766,31.142248153686523,-0.735357403755188,0.019603731110692024,22.64055061340332,22.764907836914062,0.12920911610126495,0.1953721046447754,,,,
51.85944747924805,249,4.4911346435546875,32.3621826171875,30.835968017578125,-0.7323806285858154,0.018172305077314377,128999,,,,,,,,,,,22.448789596557617,22.054746627807617,0.06256149709224701,0.0646229013800621
,250,,,,,,129515,54.734195709228516,2.1560165882110596,33.32627487182617,31.044231414794922,-0.7350555062294006,0.01938917487859726,22.149295806884766,22.029659271240234,0.10855100303888321,0.08161969482898712,,,,
52.0185546875,250,4.173166751861572,32.28969955444336,30.799488067626953,-0.7332407236099243,0.018312357366085052,129515,,,,,,,,,,,22.529308319091797,21.9564208984375,0.06200819090008736,0.0621761679649353
,251,,,,,,130031,55.014156341552734,2.400233030319214,33.65171432495117,31.027976989746094,-0.736099123954773,0.019510671496391296,22.407028198242188,22.27654457092285,0.07504895329475403,0.1435960978269577,,,,
51.88603210449219,251,4.427896499633789,32.28526306152344,30.78838539123535,-0.7332096695899963,0.018263161182403564,130031,,,,,,,,,,,22.4017333984375,21.934375762939453,0.062490712851285934,0.06224825233221054
,252,,,,,,130547,54.587093353271484,2.4339067935943604,33.86330032348633,31.06336212158203,-0.7352374196052551,0.0194584708660841,22.310184478759766,22.31694984436035,0.10833483934402466,0.12499340623617172,,,,
51.34022903442383,252,4.253994464874268,32.30149459838867,30.79625701904297,-0.7325804233551025,0.018146025016903877,130547,,,,,,,,,,,22.435577392578125,21.96125602722168,0.06105552986264229,0.064380943775177
,253,,,,,,131063,55.31025695800781,2.6071290969848633,33.660491943359375,31.08222007751465,-0.7359364032745361,0.019554993137717247,22.400358200073242,22.254133224487305,0.08333849161863327,0.13151776790618896,,,,
51.28915023803711,253,4.308616638183594,32.286468505859375,30.791345596313477,-0.7327770590782166,0.018182409927248955,131063,,,,,,,,,,,22.460308074951172,21.935314178466797,0.06233375892043114,0.06225722283124924
,254,,,,,,131579,56.33679962158203,3.389312982559204,34.369876861572266,31.055797576904297,-0.7380070090293884,0.019935671240091324,22.48415756225586,22.582063674926758,0.12270381301641464,0.1534687876701355,,,,
51.87211608886719,254,4.509549140930176,32.281761169433594,30.725242614746094,-0.7346838116645813,0.01834014616906643,131579,,,,,,,,,,,22.470897674560547,21.951351165771484,0.06404266506433487,0.06566643714904785
,255,,,,,,132095,55.396724700927734,3.359586715698242,33.977012634277344,31.060331344604492,-0.7367349863052368,0.019830157980322838,22.21595001220703,22.633440017700195,0.09302285313606262,0.15003345906734467,,,,
51.671024322509766,255,3.919022560119629,32.27694320678711,30.74373435974121,-0.7341777682304382,0.018313055858016014,132095,,,,,,,,,,,22.357770919799805,22.080900192260742,0.062442880123853683,0.06532306224107742
,256,,,,,,132611,54.36543273925781,2.285449266433716,33.77968978881836,31.018171310424805,-0.7361946105957031,0.019514424726366997,22.365995407104492,22.4374942779541,0.0886949822306633,0.1414308398962021,,,,
51.101097106933594,256,4.019456386566162,32.26279830932617,30.71273422241211,-0.7340478301048279,0.018327118828892708,132611,,,,,,,,,,,22.36478042602539,21.972564697265625,0.06167997792363167,0.06749305874109268
,257,,,,,,133127,54.70901870727539,3.7524352073669434,34.31782150268555,31.041332244873047,-0.7362591028213501,0.019662803038954735,22.27777862548828,22.545026779174805,0.11844523996114731,0.15459516644477844,,,,
50.41231155395508,257,3.793743848800659,32.19430160522461,30.72136688232422,-0.7335942983627319,0.01832122728228569,133127,,,,,,,,,,,22.335269927978516,21.989267349243164,0.060317862778902054,0.0624268613755703
,258,,,,,,133643,54.288211822509766,2.3371052742004395,33.285377502441406,30.943124771118164,-0.7370184063911438,0.019608281552791595,22.107742309570312,22.200700759887695,0.07176383584737778,0.12342371791601181,,,,
50.68694305419922,258,4.001721382141113,32.1724739074707,30.712642669677734,-0.7335177063941956,0.018245326355099678,133643,,,,,,,,,,,22.331233978271484,21.88990592956543,0.060352448374032974,0.061300259083509445
,259,,,,,,134159,54.62889099121094,2.8139712810516357,34.24654769897461,31.06106948852539,-0.7357476353645325,0.019614458084106445,22.354738235473633,22.47116470336914,0.10434392094612122,0.16111305356025696,,,,
50.870147705078125,259,4.257104873657227,32.18655014038086,30.687721252441406,-0.7341464161872864,0.01837640441954136,134159,,,,,,,,,,,22.24907875061035,21.848045349121094,0.06169293820858002,0.06320775300264359
,260,,,,,,134675,53.80251693725586,2.619882583618164,33.24494934082031,30.97113609313965,-0.7357191443443298,0.019480779767036438,22.135202407836914,22.102418899536133,0.07227852940559387,0.11720379441976547,,,,
50.47364807128906,260,4.287683486938477,32.2041015625,30.73922348022461,-0.7324656248092651,0.018146464601159096,134675,,,,,,,,,,,22.344491958618164,21.845218658447266,0.05895659700036049,0.06311795860528946
,261,,,,,,135191,54.2493782043457,2.8958652019500732,34.410518646240234,30.91318130493164,-0.738318681716919,0.019895240664482117,22.558542251586914,22.40492057800293,0.1063922792673111,0.18505163490772247,,,,
50.30290222167969,261,3.9791390895843506,32.15819549560547,30.639785766601562,-0.734580934047699,0.0184169951826334,135191,,,,,,,,,,,22.363197326660156,21.794992446899414,0.061290111392736435,0.0652443915605545
,262,,,,,,135707,54.362491607666016,2.3553354740142822,33.19340515136719,30.890708923339844,-0.7381454110145569,0.019678961485624313,22.428977966308594,22.197330474853516,0.08038494735956192,0.11150583624839783,,,,
50.40896987915039,262,4.354752063751221,32.13664627075195,30.59210968017578,-0.7355695962905884,0.018443062901496887,135707,,,,,,,,,,,22.468246459960938,21.73565101623535,0.0627603530883789,0.06595107913017273
,263,,,,,,136223,54.558807373046875,2.1763055324554443,33.72624206542969,30.84819793701172,-0.7389445900917053,0.019795535132288933,22.295364379882812,22.281057357788086,0.1015399843454361,0.13829688727855682,,,,
50.42153549194336,263,4.380945205688477,32.14805603027344,30.59749412536621,-0.7355332374572754,0.018484098836779594,136223,,,,,,,,,,,22.405078887939453,21.81099510192871,0.06350045651197433,0.06571325659751892
,264,,,,,,136739,54.10016632080078,2.226245403289795,33.74333572387695,30.91093635559082,-0.7377097010612488,0.01972333714365959,22.242156982421875,22.419599533081055,0.09774511307477951,0.13828903436660767,,,,
50.84804153442383,264,4.417426109313965,32.09334945678711,30.590017318725586,-0.735741138458252,0.018436219543218613,136739,,,,,,,,,,,22.231338500976562,21.831005096435547,0.06113225221633911,0.06414613127708435
,265,,,,,,137255,53.23871612548828,2.205965995788574,33.844154357910156,30.858606338500977,-0.7368999123573303,0.019394099712371826,22.259885787963867,22.24671173095703,0.12436507642269135,0.12443019449710846,,,,
50.34020233154297,265,3.8302948474884033,32.0736083984375,30.62407875061035,-0.7349656224250793,0.018428167328238487,137255,,,,,,,,,,,22.274507522583008,21.90666961669922,0.05798910930752754,0.0628046989440918
,266,,,,,,137771,52.53416442871094,1.9007519483566284,33.5623664855957,30.831575393676758,-0.7367581129074097,0.019383501261472702,22.212482452392578,22.2512149810791,0.06887533515691757,0.15869121253490448,,,,
49.55237579345703,266,4.104434013366699,32.0578727722168,30.62778663635254,-0.7338646054267883,0.018330607563257217,137771,,,,,,,,,,,22.241161346435547,21.788414001464844,0.05767892301082611,0.06149507313966751
,267,,,,,,138287,54.23659896850586,2.317124605178833,33.57204818725586,30.85078239440918,-0.7385228872299194,0.01974966749548912,22.22898292541504,22.339731216430664,0.09917492419481277,0.1275966614484787,,,,
49.806941986083984,267,4.294393539428711,32.06111145019531,30.565385818481445,-0.7354002594947815,0.0184542927891016,138287,,,,,,,,,,,22.312255859375,21.733949661254883,0.06094704195857048,0.06369592994451523
,268,,,,,,138803,53.453529357910156,1.7818266153335571,33.27238845825195,30.87075424194336,-0.7361516952514648,0.019332364201545715,22.089942932128906,21.983728408813477,0.10767703503370285,0.09245966374874115,,,,
49.94300842285156,268,4.251861095428467,32.025634765625,30.568824768066406,-0.7352995872497559,0.018420876935124397,138803,,,,,,,,,,,22.256967544555664,21.689876556396484,0.059312812983989716,0.062089141458272934
,269,,,,,,139319,54.06642532348633,2.451094627380371,34.080772399902344,30.892356872558594,-0.7372719049453735,0.01962622068822384,22.272192001342773,22.330503463745117,0.1314779371023178,0.13422225415706635,,,,
50.16143798828125,269,4.590853691101074,32.06655502319336,30.551422119140625,-0.7356547117233276,0.018541473895311356,139319,,,,,,,,,,,22.227827072143555,21.71287727355957,0.06261564791202545,0.06364376842975616
,270,,,,,,139835,53.38595199584961,1.9700539112091064,33.878360748291016,30.846696853637695,-0.7372341156005859,0.01953076757490635,22.197568893432617,22.305797576904297,0.1143435388803482,0.13829606771469116,,,,
49.86468505859375,270,4.377868175506592,32.028419494628906,30.578227996826172,-0.735032320022583,0.018415110185742378,139835,,,,,,,,,,,22.22138786315918,21.84436798095703,0.05854122340679169,0.062308795750141144
,271,,,,,,140351,52.684513092041016,1.658418893814087,33.328155517578125,30.8736515045166,-0.7355506420135498,0.01930033601820469,22.1965274810791,22.061723709106445,0.06361813843250275,0.14092347025871277,,,,
49.65223693847656,271,4.575908184051514,32.00371170043945,30.574514389038086,-0.7348831295967102,0.018414955586194992,140351,,,,,,,,,,,22.18250274658203,21.792736053466797,0.05639692023396492,0.06270384043455124
,272,,,,,,140867,54.261600494384766,2.3458800315856934,33.52527618408203,30.841856002807617,-0.7387704849243164,0.019835567101836205,22.104225158691406,22.219615936279297,0.09975925832986832,0.12385908514261246,,,,
49.5072021484375,272,4.571078300476074,32.04267501831055,30.550561904907227,-0.7349262237548828,0.018398068845272064,140867,,,,,,,,,,,22.11078643798828,21.754304885864258,0.06054360419511795,0.06380066275596619
,273,,,,,,141383,53.245628356933594,2.9163618087768555,33.638057708740234,30.822622299194336,-0.738336443901062,0.0198175311088562,22.216136932373047,22.224504470825195,0.0937318205833435,0.1408875733613968,,,,
49.66722869873047,273,4.281506538391113,31.987411499023438,30.514196395874023,-0.7357423305511475,0.018534541130065918,141383,,,,,,,,,,,22.21175193786621,21.751989364624023,0.05989671126008034,0.06287086009979248
,274,,,,,,141899,53.405914306640625,1.9576705694198608,33.43540954589844,30.802583694458008,-0.737917959690094,0.019525961950421333,22.072906494140625,22.27188491821289,0.0704018697142601,0.14900033175945282,,,,
49.64082336425781,274,4.2494096755981445,31.957244873046875,30.498308181762695,-0.7361798286437988,0.01853051781654358,141899,,,,,,,,,,,22.13939094543457,21.854787826538086,0.0604107640683651,0.06116654723882675
,275,,,,,,142415,54.05138397216797,3.4218590259552,34.610069274902344,30.894811630249023,-0.7376864552497864,0.019871795549988747,22.44019317626953,22.476167678833008,0.10777980834245682,0.20182475447654724,,,,
49.791873931884766,275,4.280272006988525,31.94845962524414,30.50941276550293,-0.7360228300094604,0.0184458177536726,142415,,,,,,,,,,,22.134567260742188,21.73941993713379,0.05845169350504875,0.06146882846951485
,276,,,,,,142931,53.572174072265625,2.816039800643921,33.12982940673828,30.832782745361328,-0.7381529808044434,0.019760914146900177,22.067092895507812,22.201709747314453,0.0775873064994812,0.11383244395256042,,,,
49.50237274169922,276,3.7830069065093994,31.980506896972656,30.49151611328125,-0.7365467548370361,0.01861037313938141,142931,,,,,,,,,,,22.17107391357422,21.778987884521484,0.059321481734514236,0.06476322561502457
,277,,,,,,143447,53.43120574951172,2.1592650413513184,33.6282958984375,30.788061141967773,-0.738061249256134,0.019517282024025917,22.19986343383789,22.249706268310547,0.09698344767093658,0.1397024244070053,,,,
49.61299133300781,277,4.0887932777404785,31.901988983154297,30.450937271118164,-0.737410843372345,0.01859239675104618,143447,,,,,,,,,,,22.18563461303711,21.837974548339844,0.05850372463464737,0.06241650879383087
,278,,,,,,143963,53.846858978271484,2.0201666355133057,33.2487907409668,30.712480545043945,-0.7404400110244751,0.019941823557019234,22.15672492980957,22.29336166381836,0.09609521925449371,0.11526453495025635,,,,
49.58545684814453,278,4.222928047180176,31.899288177490234,30.442182540893555,-0.7371252775192261,0.018605483695864677,143963,,,,,,,,,,,22.14704704284668,21.79279327392578,0.05846543610095978,0.06295862793922424
,279,,,,,,144479,53.40485763549805,2.379992723464966,33.343013763427734,30.692174911499023,-0.7398237586021423,0.019859973341226578,22.181684494018555,22.058650970458984,0.09630052745342255,0.12460262328386307,,,,
49.868614196777344,279,4.74236536026001,31.954242706298828,30.393535614013672,-0.7384276390075684,0.01871236227452755,144479,,,,,,,,,,,22.086122512817383,21.831411361694336,0.06172782555222511,0.06833058595657349
,280,,,,,,144995,54.03919219970703,3.2622318267822266,33.59238815307617,30.790695190429688,-0.7401443123817444,0.020144527778029442,21.840330123901367,22.421184539794922,0.08484893292188644,0.14862579107284546,,,,
49.48790740966797,280,4.254339694976807,31.91970443725586,30.399930953979492,-0.7379211783409119,0.018705429509282112,144995,,,,,,,,,,,22.02741050720215,21.732297897338867,0.0601162351667881,0.06653193384408951
,281,,,,,,145511,53.4552116394043,2.6427650451660156,33.22373580932617,30.69755744934082,-0.7407033443450928,0.020114408805966377,21.84930992126465,22.31321144104004,0.0797102227807045,0.13080471754074097,,,,
49.63574981689453,281,4.453896999359131,31.87295913696289,30.36211395263672,-0.738893449306488,0.018806692212820053,145511,,,,,,,,,,,21.903141021728516,21.79030418395996,0.060192327946424484,0.0657118558883667
,282,,,,,,146027,52.27928924560547,2.0547356605529785,33.402366638183594,30.603193283081055,-0.7408784031867981,0.019983623176813126,21.888648986816406,22.118003845214844,0.07767588645219803,0.15558868646621704,,,,
48.983177185058594,282,4.524648189544678,31.81981086730957,30.344064712524414,-0.7384299039840698,0.0187159962952137,146027,,,,,,,,,,,21.919307708740234,21.80754852294922,0.058018554002046585,0.06495893001556396
,283,,,,,,146543,52.82883834838867,1.8867119550704956,32.8201789855957,30.626787185668945,-0.7410725951194763,0.019974417984485626,22.157052993774414,22.146697998046875,0.06856907159090042,0.11421387642621994,,,,
48.879432678222656,283,4.731477737426758,31.881942749023438,30.317626953125,-0.7391719818115234,0.018842503428459167,146543,,,,,,,,,,,22.082778930664062,21.716476440429688,0.06117548793554306,0.0691838338971138
,284,,,,,,147059,52.98517990112305,2.7738609313964844,33.35689926147461,30.721113204956055,-0.7396385073661804,0.019980305805802345,22.12751007080078,21.95697593688965,0.08432308584451675,0.13532604277133942,,,,
48.83858871459961,284,4.535319805145264,31.817623138427734,30.321613311767578,-0.7387944459915161,0.018740598112344742,147059,,,,,,,,,,,22.100910186767578,21.632524490356445,0.05873383581638336,0.06593446433544159
,285,,,,,,147575,53.183536529541016,2.8064451217651367,33.13543701171875,30.683197021484375,-0.7405720949172974,0.020224252715706825,22.166709899902344,22.17642593383789,0.0865851417183876,0.11776890605688095,,,,
48.7349853515625,285,4.0835185050964355,31.798603057861328,30.332855224609375,-0.7386034727096558,0.018788887187838554,147575,,,,,,,,,,,22.085052490234375,21.648178100585938,0.058456484228372574,0.06368855386972427
,286,,,,,,148091,52.28868103027344,2.140451669692993,33.613338470458984,30.586833953857422,-0.7417680621147156,0.020135479047894478,21.929906845092773,22.49755096435547,0.09007450193166733,0.16213421523571014,,,,
48.61063766479492,286,4.420128345489502,31.780797958374023,30.281694412231445,-0.7398568987846375,0.018961088731884956,148091,,,,,,,,,,,22.121122360229492,21.804058074951172,0.059826236218214035,0.06509984284639359
,287,,,,,,148607,52.1738395690918,2.0992581844329834,33.73158645629883,30.57839584350586,-0.7416698336601257,0.020090414211153984,22.31739044189453,22.226524353027344,0.12611611187458038,0.13665014505386353,,,,
48.70250701904297,287,4.535172939300537,31.780344009399414,30.29033660888672,-0.7395787239074707,0.0189208984375,148607,,,,,,,,,,,22.082168579101562,21.864593505859375,0.059659626334905624,0.06450857222080231
,288,,,,,,149123,52.76350784301758,2.154723882675171,34.194942474365234,30.660139083862305,-0.7410033345222473,0.019957207143306732,22.38327980041504,22.325803756713867,0.11082665622234344,0.18374118208885193,,,,
48.679832458496094,288,4.389860153198242,31.784502029418945,30.29194450378418,-0.7395938634872437,0.018970046192407608,149123,,,,,,,,,,,22.158130645751953,21.814300537109375,0.05904259905219078,0.06533585488796234
,289,,,,,,149639,52.59114074707031,1.9622414112091064,33.27738952636719,30.586219787597656,-0.740816056728363,0.01997300796210766,22.23094940185547,22.370088577270508,0.06544402986764908,0.15882013738155365,,,,
48.44074249267578,289,4.355077266693115,31.72075653076172,30.255664825439453,-0.7399961352348328,0.018902121111750603,149639,,,,,,,,,,,22.178020477294922,21.71129608154297,0.05742174759507179,0.06466854363679886
,290,,,,,,150155,52.11412811279297,2.2656171321868896,32.83750915527344,30.55065155029297,-0.742175817489624,0.020279601216316223,22.049602508544922,22.29212760925293,0.07556549459695816,0.11500527709722519,,,,
48.54750442504883,290,4.226309299468994,31.72542381286621,30.21518325805664,-0.7408958673477173,0.019131209701299667,150155,,,,,,,,,,,22.177967071533203,21.82181739807129,0.06098705157637596,0.06486467272043228
,291,,,,,,150671,53.31641387939453,2.723193883895874,33.656307220458984,30.605945587158203,-0.7424107789993286,0.020278021693229675,22.185306549072266,21.981508255004883,0.10009018331766129,0.15410615503787994,,,,
48.757659912109375,291,4.174089431762695,31.707324981689453,30.23910140991211,-0.740163266658783,0.019004957750439644,150671,,,,,,,,,,,22.21097183227539,21.579265594482422,0.0588206984102726,0.06353211402893066
,292,,,,,,151187,53.09380340576172,1.9250967502593994,33.11069869995117,30.51469612121582,-0.7428205609321594,0.020111724734306335,22.184762954711914,21.757314682006836,0.07047072052955627,0.14586246013641357,,,,
48.953834533691406,292,4.283585548400879,31.722881317138672,30.237655639648438,-0.7402361035346985,0.01899990439414978,151187,,,,,,,,,,,22.188344955444336,21.429065704345703,0.05898787081241608,0.06478260457515717
,293,,,,,,151703,52.964134216308594,2.2521491050720215,33.24876403808594,30.64491081237793,-0.7410287261009216,0.01999543234705925,21.974010467529297,22.034543991088867,0.08463471382856369,0.13235433399677277,,,,
49.146583557128906,293,4.1208415031433105,31.728229522705078,30.29705810546875,-0.7393062114715576,0.01886952854692936,151703,,,,,,,,,,,22.086084365844727,21.431564331054688,0.05791039764881134,0.06135421618819237
,294,,,,,,152219,52.261295318603516,2.374804735183716,33.240962982177734,30.582345962524414,-0.7410851120948792,0.020084939897060394,22.06575584411621,21.922334671020508,0.06842494010925293,0.15312637388706207,,,,
